ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,FATALITIES
840,USA4635,4635,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; NAACP: National Association for the Advancement of Colored People; African American Group (United States),6,,,0,60,North America,United States,Minnesota,Nicollet,,Saint Peter,44.324,-93.958,1,Mankato Free Press; Crowd Counting Consortium,Other-Subnational,0
840,USA4636,4636,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Solano,,Vallejo,38.104,-122.257,1,Daily Republic; Vallejo Times Herald; Crowd Counting Consortium,Other-Subnational,0
840,USA4637,4637,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Orange,,Windermere,28.496,-81.535,1,Orlando Sentinel; Crowd Counting Consortium,Other-Subnational,0
840,USA4638,4638,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Saint Louis,,Ferguson,38.744,-90.305,1,St. Louis Post-Dispatch,Subnational,0
840,USA4639,4639,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Maryland,Montgomery,,Gaithersburg,39.143,-77.201,1,WJZ13,Subnational,0
840,USA4640,4640,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Tennessee,Washington,,Johnson City,36.313,-82.353,1,Crowd Counting Consortium; WJHL News Channel 11,Other-Subnational,0
840,USA4641,4641,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,El Paso,,Colorado Springs,38.834,-104.821,1,Crowd Counting Consortium; KOAA5,Other-Subnational,0
840,USA4642,4642,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Mormon Christian Group (United States),6,,,0,60,North America,United States,Texas,Dallas,,Dallas,32.779,-96.8,1,Crowd Counting Consortium; NBC5 (Fort Worth-Dallas),Other-Subnational,0
840,USA4643,4643,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,California,Santa Clara,,Santa Clara,37.354,-121.956,1,San Jose Inside,Subnational,0
840,USA4644,4644,28-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,New York,New York,,New York-Manhattan,40.783,-73.966,1,New York Daily News,Subnational,0
840,USA4645,4645,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Christian Group (United States),6,,,0,60,North America,United States,New Jersey,Mercer,,Trenton,40.221,-74.759,1,Philadelphia Tribune; Count Love,Other-National,0
840,USA4646,4646,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Maine,Penobscot,,Bangor,44.802,-68.771,1,Maine Beacon,Subnational,0
840,USA4647,4647,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Maine,Androscoggin,,Lewiston,44.1,-70.215,1,Maine Beacon,Subnational,0
840,USA4648,4648,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Maine,Cumberland,,Portland,43.657,-70.259,1,Maine Beacon,Subnational,0
840,USA10369,10369,28-May-2020,2020,1,Strategic developments,Change to group/activity,Military Forces of the United States (2017-) National Guard,,1,,,0,10,North America,United States,Minnesota,Hennepin,,Minneapolis,44.983,-93.267,2,Star Tribune (Minneapolis),Subnational,0
840,USA10371,10371,28-May-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Minnesota,Washington,,Oakdale,44.971,-92.965,1,Crowd Counting Consortium; St. Paul Pioneer Press,Other-Subnational,0
840,USA10372,10372,28-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ann Arbor,42.28,-83.746,1,MLive; Crowd Counting Consortium,Other-Subnational,0
840,USA4649,4649,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,North Carolina,Mecklenburg,,Charlotte,35.227,-80.843,1,Channel 9 (Charlotte),Subnational,0
840,USA4650,4650,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Nevada,Clark,,Las Vegas,36.175,-115.137,1,AP,International,0
840,USA4651,4651,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Civilians (United States); Journalists (United States),1,15,North America,United States,California,Los Angeles,,Los Angeles,34.043,-118.25,1,AP; US Press Freedom Tracker,Other-International,0
840,USA4652,4652,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Tennessee,Shelby,,Memphis,35.15,-90.049,1,WREG News Channel 3,Subnational,0
840,USA4653,4653,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Santa Clara,,Mountain View,37.386,-122.084,1,Palo Alto Weekly; Crowd Counting Consortium,Other-Subnational,0
840,USA4654,4654,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Civilians (United States),1,15,North America,United States,California,Alameda,,Oakland,37.804,-122.271,1,KTVU Fox2,Subnational,0
840,USA4655,4655,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Arizona,Pima,,Tucson,32.222,-110.926,1,Arizona Daily Star,Subnational,0
840,USA4656,4656,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Victoria,,Victoria,28.805,-97.004,1,Victoria Advocate; Crowd Counting Consortium,Other-Subnational,0
840,USA4657,4657,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Government of the United States (2017-); Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,New York,Kings,,New York-Brooklyn,40.69,-73.986,1,Crowd Counting Consortium; US Press Freedom Tracker; Committee to Protect Journalists; CBS2 (Los Angeles); News12 (Bronx); New York Daily News,Other-Subnational,0
840,USA4658,4658,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Indiana,Allen,,Fort Wayne,41.081,-85.139,1,WBOI; ProPublica,Subnational-National,0
840,USA4659,4659,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Indiana,Marion,,Indianapolis,39.769,-86.158,1,WBOI; Twitter; South Bend Tribune,New media-Subnational,0
840,USA4660,4660,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Wisconsin,Milwaukee,,Milwaukee,43.038,-87.906,1,Milwaukee Courier; AP,Subnational-International,0
840,USA4661,4661,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),Government of the United States (2017),1,15,North America,United States,Minnesota,Hennepin,,Minneapolis,44.983,-93.267,1,Committee to Protect Journalists; CNN; Fox9; US Press Freedom Tracker; Twitter,Other-New media,0
840,USA4662,4662,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Alaska,Anchorage,,Anchorage,61.218,-149.9,1,KTOO,Subnational,0
840,USA4663,4663,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wyoming,Laramie,,Cheyenne,41.14,-104.82,1,Wyoming News Now,Subnational,0
840,USA4664,4664,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Missouri,Jackson,,Kansas City,39.101,-94.579,1,Fox4 Kansas City,Subnational,0
840,USA4665,4665,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Nebraska,Lancaster,,Lincoln,40.808,-96.7,1,Omaha World-Herald,Subnational,0
840,USA4666,4666,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Government of the United States (2017-),1,15,North America,United States,Oregon,Multnomah,,Portland,45.523,-122.676,1,KOMO4; Willamette Week,Subnational-National,0
840,USA4667,4667,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Shasta,,Redding,40.586,-122.39,1,CBS13 (Sacramento),Subnational,0
840,USA4668,4668,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,,,0,50,North America,United States,California,Sacramento,,Sacramento,38.58,-121.496,1,Gold Country Media,Subnational,0
840,USA4669,4669,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Mexico,Santa Fe,,Santa Fe,35.687,-105.939,1,KOB4,Subnational,0
840,USA4670,4670,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Washington,King,,Seattle,47.606,-122.333,1,KOMO4,Subnational,0
840,USA4671,4671,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Smith,,Tyler,32.351,-95.301,1,BuzzFeed; Crowd Counting Consortium,Other-National,0
840,USA4672,4672,29-May-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Massachusetts,Suffolk,,Boston,42.359,-71.064,1,Liberation News,Other,0
840,USA4673,4673,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Boulder,,Boulder,40.015,-105.27,1,CBS4 (Denver),Subnational,0
840,USA4674,4674,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Larimer,,Fort Collins,40.585,-105.085,1,Coloradoan,Subnational,0
840,USA4675,4675,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Grant,,Marion,40.558,-85.659,1,Chronicle-Tribune,Subnational,0
840,USA4676,4676,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Sole Perpetrator (United States),1,15,North America,United States,California,Santa Clara,,San Jose,37.334,-121.891,1,KQED,Subnational,0
840,USA4677,4677,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Connecticut,New Haven,,New Haven,41.308,-72.928,1,Liberation News,Other,0
840,USA4678,4678,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Francisco,,San Francisco,37.779,-122.419,1,KQED,Subnational,0
840,USA4679,4679,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Civilians (United States),1,15,North America,United States,Texas,Harris,,Houston,29.76,-95.364,1,ABC13 (Houston),Subnational,0
840,USA4680,4680,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Georgia,Fulton,,Atlanta,33.756,-84.39,1,Committee to Protect Journalists; US Press Freedom Tracker; Fox5 Atlanta; Channel 2 (Atlanta),Other-Subnational,0
840,USA4681,4681,29-May-2020,2020,1,Protests,Excessive force against protesters,Protesters (United States),BLM: Black Lives Matter,6,Sole Perpetrator (United States),,3,36,North America,United States,California,Kern,,Bakersfield,35.373,-119.019,1,Homeland Security Today,National,0
840,USA4682,4682,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Whatcom,,Bellingham,48.76,-122.488,1,Bellingham Herald,Subnational,0
840,USA4683,4683,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Illinois,Cook,,Chicago,41.85,-87.65,1,New York Times; WGN Channel 9,Subnational-National,0
840,USA4684,4684,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),5,Police Forces of the United States (2017-),,1,15,North America,United States,Ohio,Hamilton,,Cincinnati,39.127,-84.514,1,Cincinnati Enquirer,Subnational,0
840,USA4685,4685,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Texas,Dallas,,Dallas,32.779,-96.8,1,Central Track; US Press Freedom Tracker,Other-Subnational,0
840,USA4686,4686,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Iowa,Polk,,Des Moines,41.586,-93.623,1,KCCI8 News,Subnational,0
840,USA4687,4687,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Michigan,Wayne,,Detroit,42.335,-83.048,1,Local 4 (Detroit); MLive,Subnational,0
840,USA4688,4688,29-May-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Oregon,Lane,,Eugene,44.052,-123.087,1,Register-Guard; New York Times; Eugene Weekly,Subnational-National,0
840,USA4689,4689,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Hampton,,Hampton,37.03,-76.345,1,New York Times,National,0
840,USA4690,4690,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Montana,Lewis and Clark,,Helena,46.589,-112.039,1,New York Times,National,0
